Kaicheng-Yang;Lanqin-Zheng
Kaicheng-Yang;Ronghuai-Huang
Lanqin-Zheng;Ronghuai-Huang
Arnon-Hershkovitz;Rafi-Nachmias
Tiffany-Barnes;Matthew-W-Johnson
Tiffany-Barnes;Michael-John-Eagle
Matthew-W-Johnson;Michael-John-Eagle
Nell-Duke;Jack-Mostow
Nell-Duke;Christina-Trotochaud
Nell-Duke;Joseph-Valeri
Nell-Duke;Xiaonan-Zhang
Nell-Duke;Albert-T-Corbett
Jack-Mostow;Christina-Trotochaud
Jack-Mostow;Joseph-Valeri
Jack-Mostow;Xiaonan-Zhang
Jack-Mostow;Albert-T-Corbett
Christina-Trotochaud;Joseph-Valeri
Christina-Trotochaud;Xiaonan-Zhang
Christina-Trotochaud;Albert-T-Corbett
Joseph-Valeri;Xiaonan-Zhang
Joseph-Valeri;Albert-T-Corbett
Xiaonan-Zhang;Albert-T-Corbett
James-C-Lester;Jennifer-L-Sabourin
James-C-Lester;Bradford-W-Mott
Jennifer-L-Sabourin;Bradford-W-Mott
Donatella-Merlini;Renza-Campagni
Donatella-Merlini;Renzo-Sprugnoli
Renza-Campagni;Renzo-Sprugnoli
John-S-Kinnebrew;Gautam-Biswas
John-S-Kinnebrew;Roger-Azevedo
John-S-Kinnebrew;Francois-Bouchet
Gautam-Biswas;Roger-Azevedo
Gautam-Biswas;Francois-Bouchet
Roger-Azevedo;Francois-Bouchet
Emma-Brunskill;Jung-In-Lee
John-S-Kinnebrew;Gautam-Biswas
Brent-Morgan;Fazel-Keshtkar
Brent-Morgan;Arthur-C-Graesser
Fazel-Keshtkar;Arthur-C-Graesser
Yue-Gong;Joseph-E-Beck
Zachary-A-Pardos;Qing-Yang-Wang
Zachary-A-Pardos;Shubhendu-Trivedi
Qing-Yang-Wang;Shubhendu-Trivedi
Jihie-Kim;Adarsh-G-V
Jihie-Kim;Erin-Shaw
Jihie-Kim;Hao-Xu
Adarsh-G-V;Erin-Shaw
Adarsh-G-V;Hao-Xu
Erin-Shaw;Hao-Xu
Gord-Mccalla;Terry-Peckham
Nikita-Romashkin;Dmitry-Ignatov
Nikita-Romashkin;Elena-Kolotova
Dmitry-Ignatov;Elena-Kolotova
Koichi-Yastake;Hitoshi--Inoue
Koichi-Yastake;Takahiro-Sumiya
Koichi-Yastake;Takahiro-Tagawa
Koichi-Yastake;Osamu-Yamakawa
Hitoshi--Inoue;Takahiro-Sumiya
Hitoshi--Inoue;Takahiro-Tagawa
Hitoshi--Inoue;Osamu-Yamakawa
Takahiro-Sumiya;Takahiro-Tagawa
Takahiro-Sumiya;Osamu-Yamakawa
Takahiro-Tagawa;Osamu-Yamakawa
Yue-Gong;Dovan-Rai
Yue-Gong;Joseph-E-Beck
Dovan-Rai;Joseph-E-Beck
P-Pavlik-Jr;S-Wu
Leigh-Ann-Sudol-delyser;Jonathan-Steinhart
Yanbo-Xu;M-Munna
Yanbo-Xu;Jack-Mostow
M-Munna;Jack-Mostow
G-Goguadze;S-Sosnovsky
G-Goguadze;S-Isotani
G-Goguadze;Bruce-M-Mclaren
S-Sosnovsky;S-Isotani
S-Sosnovsky;Bruce-M-Mclaren
S-Isotani;Bruce-M-Mclaren
Christopher-Teplovs;Nobuko-Fujita
Christopher-Teplovs;Ravi-Vatrapu
Nobuko-Fujita;Ravi-Vatrapu
Hendrik-Drachsler;Katrien-Verbert
Hendrik-Drachsler;Erik-Duval
Hendrik-Drachsler;Nikos-Manouselis
Katrien-Verbert;Erik-Duval
Katrien-Verbert;Nikos-Manouselis
Erik-Duval;Nikos-Manouselis
Mareike-Bultmann;Anna-Lea-Dyckhoff
Mareike-Bultmann;Ulrik-Schroeder
Mareike-Bultmann;Mohamed-Amine-Chatti
Mareike-Bultmann;Dennis-Zielke
Anna-Lea-Dyckhoff;Ulrik-Schroeder
Anna-Lea-Dyckhoff;Mohamed-Amine-Chatti
Anna-Lea-Dyckhoff;Dennis-Zielke
Ulrik-Schroeder;Mohamed-Amine-Chatti
Ulrik-Schroeder;Dennis-Zielke
Mohamed-Amine-Chatti;Dennis-Zielke
Wu-He;M'hammed-Abdous
Wu-He;Cherng-Jyh-Yen
M'hammed-Abdous;Cherng-Jyh-Yen
Hao-Cen;P-Pavlik-Jr
Hao-Cen;Kenneth-R-Koedinger
P-Pavlik-Jr;Kenneth-R-Koedinger
Junichi-Kakegawa;Koichiro-Morihiro
Junichi-Kakegawa;Ryo-Nagata
Junichi-Kakegawa;Keigo-Takeda
Junichi-Kakegawa;Koji-Suda
Koichiro-Morihiro;Ryo-Nagata
Koichiro-Morihiro;Keigo-Takeda
Koichiro-Morihiro;Koji-Suda
Ryo-Nagata;Keigo-Takeda
Ryo-Nagata;Koji-Suda
Keigo-Takeda;Koji-Suda
Dave-Barker-plummer;Robert-Dale
Dave-Barker-plummer;Richard-Cox
Robert-Dale;Richard-Cox
S-Lalle;V-Luengo
Andrew-Olney;Whitney-Cade
Benjamin-Wolf;Andre-Kruger
Benjamin-Wolf;Agathe-Merceron
Andre-Kruger;Agathe-Merceron
Anupriya-Gupta;Suchismita-Srinivas
Anupriya-Gupta;Muntaquim-Bagadia
Suchismita-Srinivas;Muntaquim-Bagadia
Beverly-Park-Woolf;Ivon-Arroyo
Beverly-Park-Woolf;David-G-Cooper
Beverly-Park-Woolf;David-H-Shanabrook
Ivon-Arroyo;David-G-Cooper
Ivon-Arroyo;David-H-Shanabrook
David-G-Cooper;David-H-Shanabrook
Elizabeth-Ayers;Nema-Dean
Elizabeth-Ayers;Rebecca-Nugent
Nema-Dean;Rebecca-Nugent
Blair-Lehman;Andrew-Olney
Blair-Lehman;Whitney-Cade
Andrew-Olney;Whitney-Cade
Zachary-A-Pardos;Neil-T-Heffernan
Lubomir-Popelinsky;Jan-Geryk
Lubomir-Popelinsky;Hana-Bydzovska
Lubomir-Popelinsky;Tomas-Obsivac
Lubomir-Popelinsky;Jaroslav-Bayer
Jan-Geryk;Hana-Bydzovska
Jan-Geryk;Tomas-Obsivac
Jan-Geryk;Jaroslav-Bayer
Hana-Bydzovska;Tomas-Obsivac
Hana-Bydzovska;Jaroslav-Bayer
Tomas-Obsivac;Jaroslav-Bayer
Robert-Kraut;Turadg-Aleahmad
Robert-Kraut;Vincent-Aleven
Turadg-Aleahmad;Vincent-Aleven
W-Van-Den-Noortgate;P-Desmet
W-Van-Den-Noortgate;K-Wauters
P-Desmet;K-Wauters
Safia-Abbas;Hajime-Sawamura
Elizabeth-Ayers;Nema-Dean
Elizabeth-Ayers;Rebecca-Nugent
Nema-Dean;Rebecca-Nugent
Joseph-E-Beck;Mingyu-Feng
Rebecca-Ferguson;Simon-Buckingham-Shum
Irwin-DeVries;Griff-Richards
N-Trcka;P-De-Bra
N-Trcka;Pedro-A-Toledo
N-Trcka;Mykola-Pechenizkiy
P-De-Bra;Pedro-A-Toledo
P-De-Bra;Mykola-Pechenizkiy
Pedro-A-Toledo;Mykola-Pechenizkiy
Osmar-Zaiane;Stuart-Johnson
Yanbo-Xu;Jack-Mostow
Brandon-White;Johann-Ari-Larusson
J-Gobert;Arnon-Hershkovitz
J-Gobert;Ryan-Sjd-Baker
J-Gobert;Ryan-SJd-Baker
J-Gobert;Michael-Wixon
Arnon-Hershkovitz;Ryan-Sjd-Baker
Arnon-Hershkovitz;Ryan-SJd-Baker
Arnon-Hershkovitz;Michael-Wixon
Ryan-Sjd-Baker;Ryan-SJd-Baker
Ryan-Sjd-Baker;Michael-Wixon
Ryan-SJd-Baker;Michael-Wixon
John-McAuley;Alexander-O'Connor
John-McAuley;Dr-Dave-Lewis
Alexander-O'Connor;Dr-Dave-Lewis
Elizabeth-Ayers;Nema-Dean
Elizabeth-Ayers;Rebecca-Nugent
Nema-Dean;Rebecca-Nugent
Richard-Alterman;Bjorn-Levi-Gunnarsson
Paul-Prinsloo;Sharon-Slade
Paul-Prinsloo;Fenella-Galpin
Sharon-Slade;Fenella-Galpin
Jonathan-P-Rowe;Sujith-M-Gowda
Jonathan-P-Rowe;Ryan-Sjd-Baker
Jonathan-P-Rowe;Ryan-SJd-Baker
Jonathan-P-Rowe;Kenneth-R-Koedinger
Jonathan-P-Rowe;Min-Chi
Sujith-M-Gowda;Ryan-Sjd-Baker
Sujith-M-Gowda;Ryan-SJd-Baker
Sujith-M-Gowda;Kenneth-R-Koedinger
Sujith-M-Gowda;Min-Chi
Ryan-Sjd-Baker;Ryan-SJd-Baker
Ryan-Sjd-Baker;Kenneth-R-Koedinger
Ryan-Sjd-Baker;Min-Chi
Ryan-SJd-Baker;Kenneth-R-Koedinger
Ryan-SJd-Baker;Min-Chi
Kenneth-R-Koedinger;Min-Chi
Niels-Pinkwart;Kevin-D-Ashley
Niels-Pinkwart;Collin-Lynch
Niels-Pinkwart;Vincent-Aleven
Kevin-D-Ashley;Collin-Lynch
Kevin-D-Ashley;Vincent-Aleven
Collin-Lynch;Vincent-Aleven
Katja-Niemann;Tim-Krones
Katja-Niemann;Anna-Schmidt
Katja-Niemann;Uwe-Kirschenmann
Katja-Niemann;Hans-Christian-Schmitz
Katja-Niemann;Martin-Wolpers
Tim-Krones;Anna-Schmidt
Tim-Krones;Uwe-Kirschenmann
Tim-Krones;Hans-Christian-Schmitz
Tim-Krones;Martin-Wolpers
Anna-Schmidt;Uwe-Kirschenmann
Anna-Schmidt;Hans-Christian-Schmitz
Anna-Schmidt;Martin-Wolpers
Uwe-Kirschenmann;Hans-Christian-Schmitz
Uwe-Kirschenmann;Martin-Wolpers
Hans-Christian-Schmitz;Martin-Wolpers
M-Croy;Lorrie-Lehman
M-Croy;John-C-Stamper
M-Croy;Tiffany-Barnes
Lorrie-Lehman;John-C-Stamper
Lorrie-Lehman;Tiffany-Barnes
John-C-Stamper;Tiffany-Barnes
Venniraiselvi-Sundararaju;Joshua-D-Baron
Venniraiselvi-Sundararaju;Eitel-JM-Lauria
Venniraiselvi-Sundararaju;Sandeep-M-Jayaprakash
Venniraiselvi-Sundararaju;Mallika-Devireddy
Joshua-D-Baron;Eitel-JM-Lauria
Joshua-D-Baron;Sandeep-M-Jayaprakash
Joshua-D-Baron;Mallika-Devireddy
Eitel-JM-Lauria;Sandeep-M-Jayaprakash
Eitel-JM-Lauria;Mallika-Devireddy
Sandeep-M-Jayaprakash;Mallika-Devireddy
Marta-Zorrilla;Diego-Garcia-saiz
Safia-Abbas;Hajime-Sawamura
Kar-Hai-Chu;Dan-Suthers
Jose-P-Gonzalez-brenes;Bao-Hong-Tan
Jose-P-Gonzalez-brenes;Jack-Mostow
Bao-Hong-Tan;Jack-Mostow
Lili-Wu;Hao-Cen
Lili-Wu;P-Pavlik-Jr
Lili-Wu;Kenneth-R-Koedinger
Hao-Cen;P-Pavlik-Jr
Hao-Cen;Kenneth-R-Koedinger
P-Pavlik-Jr;Kenneth-R-Koedinger
M-Croy;John-C-Stamper
M-Croy;Tiffany-Barnes
John-C-Stamper;Tiffany-Barnes
Michel-C-Desmarais;Ildiko-Pelczer
Younyoung-Choi;Shauna-J-Sweet
Younyoung-Choi;Andre-A-Rupp
Shauna-J-Sweet;Andre-A-Rupp
Dovan-Rai;Joseph-E-Beck
Alvaro-Ortigosa;Jhonny-Estrella
Alvaro-Ortigosa;Jorge-Chue
Alvaro-Ortigosa;Alfredo-Barrientos
Alvaro-Ortigosa;Cesar-Vialardi
Alvaro-Ortigosa;Daniel-Victoria
Alvaro-Ortigosa;Juan-Pablo-Peche
Jhonny-Estrella;Jorge-Chue
Jhonny-Estrella;Alfredo-Barrientos
Jhonny-Estrella;Cesar-Vialardi
Jhonny-Estrella;Daniel-Victoria
Jhonny-Estrella;Juan-Pablo-Peche
Jorge-Chue;Alfredo-Barrientos
Jorge-Chue;Cesar-Vialardi
Jorge-Chue;Daniel-Victoria
Jorge-Chue;Juan-Pablo-Peche
Alfredo-Barrientos;Cesar-Vialardi
Alfredo-Barrientos;Daniel-Victoria
Alfredo-Barrientos;Juan-Pablo-Peche
Cesar-Vialardi;Daniel-Victoria
Cesar-Vialardi;Juan-Pablo-Peche
Daniel-Victoria;Juan-Pablo-Peche
Jose-P-Gonzalez-brenes;Jack-Mostow
Benjamin-Shih;Richard-Scheines
Benjamin-Shih;Kenneth-R-Koedinger
Richard-Scheines;Kenneth-R-Koedinger
Doug-Clow;Elpida-Makriyannis
J-Gobert;Adam-Nakama
J-Gobert;Orlando-Montalvo
J-Gobert;Ryan-Sjd-Baker
J-Gobert;Ryan-SJd-Baker
J-Gobert;Michael-A-Sao-Pedro
Adam-Nakama;Orlando-Montalvo
Adam-Nakama;Ryan-Sjd-Baker
Adam-Nakama;Ryan-SJd-Baker
Adam-Nakama;Michael-A-Sao-Pedro
Orlando-Montalvo;Ryan-Sjd-Baker
Orlando-Montalvo;Ryan-SJd-Baker
Orlando-Montalvo;Michael-A-Sao-Pedro
Ryan-Sjd-Baker;Ryan-SJd-Baker
Ryan-Sjd-Baker;Michael-A-Sao-Pedro
Ryan-SJd-Baker;Michael-A-Sao-Pedro
C-Romero;Ekaterina-Vasilyeva
C-Romero;S-Ventura
C-Romero;Mykola-Pechenizkiy
Ekaterina-Vasilyeva;S-Ventura
Ekaterina-Vasilyeva;Mykola-Pechenizkiy
S-Ventura;Mykola-Pechenizkiy
John-Champaign;Robin-Cohen
Ruth-Deakin-Crick;Simon-Buckingham-Shum
Sujith-M-Gowda;Ryan-Sjd-Baker
Sujith-M-Gowda;Ryan-SJd-Baker
Ryan-Sjd-Baker;Ryan-SJd-Baker
Devan-Rosen;Dan-Suthers
Sidney-D'mello;Arthur-C-Graesser
Sharon-Hardof-jaffe;Ofer-Bergman
Sharon-Hardof-jaffe;Hama-Abu-kishk
Sharon-Hardof-jaffe;Arnon-Hershkovitz
Sharon-Hardof-jaffe;Rafi-Nachmias
Ofer-Bergman;Hama-Abu-kishk
Ofer-Bergman;Arnon-Hershkovitz
Ofer-Bergman;Rafi-Nachmias
Hama-Abu-kishk;Arnon-Hershkovitz
Hama-Abu-kishk;Rafi-Nachmias
Arnon-Hershkovitz;Rafi-Nachmias
Hendrik-Drachsler;Wolfgang-Greller
Rafal-Kocielnik;Natalia-Sidorova
Rafal-Kocielnik;Mykola-Pechenizkiy
Natalia-Sidorova;Mykola-Pechenizkiy
Cecily-Heiner;Joseph-L-Zachary
C-Romero;Carlos-De-Castro
C-Romero;Miguel-Gea
C-Romero;Enrique-Garcia
C-Romero;S-Ventura
Carlos-De-Castro;Miguel-Gea
Carlos-De-Castro;Enrique-Garcia
Carlos-De-Castro;S-Ventura
Miguel-Gea;Enrique-Garcia
Miguel-Gea;S-Ventura
Enrique-Garcia;S-Ventura
Brendon-Towle;Steve-Ritter
Brendon-Towle;Daniel-Dickison
Brendon-Towle;R-Charles-Murray
Brendon-Towle;Tristan-Nixon
Brendon-Towle;Thomas-K-Harris
Steve-Ritter;Daniel-Dickison
Steve-Ritter;R-Charles-Murray
Steve-Ritter;Tristan-Nixon
Steve-Ritter;Thomas-K-Harris
Daniel-Dickison;R-Charles-Murray
Daniel-Dickison;Tristan-Nixon
Daniel-Dickison;Thomas-K-Harris
R-Charles-Murray;Tristan-Nixon
R-Charles-Murray;Thomas-K-Harris
Tristan-Nixon;Thomas-K-Harris
Steven-Tanimoto;Tara-M-Madhyastha
Zachary-A-Pardos;Neil-T-Heffernan
Gerben-W-Dekker;Jan-M-Vleeshouwers
Gerben-W-Dekker;Mykola-Pechenizkiy
Jan-M-Vleeshouwers;Mykola-Pechenizkiy
J-Gobert;Matt-Bachmann
J-Gobert;Joseph-E-Beck
Matt-Bachmann;Joseph-E-Beck
Michael-Bain;Dror-Ben-naim
Michael-Bain;Nadine-Marcus
Dror-Ben-naim;Nadine-Marcus
Dave-Barker-plummer;Robert-Dale
Dave-Barker-plummer;Richard-Cox
Robert-Dale;Richard-Cox
Vasile-Rus;Mihai-Lintean
Vasile-Rus;Roger-Azevedo
Mihai-Lintean;Roger-Azevedo
Beijie-Xu;Sherry-Hsi
Beijie-Xu;Christine-Garrard
Beijie-Xu;Mimi-M-Recker
Sherry-Hsi;Christine-Garrard
Sherry-Hsi;Mimi-M-Recker
Christine-Garrard;Mimi-M-Recker
Jaan-Ubi;Innar-Liiv
Yue-Gong;Joseph-E-Beck
Yue-Gong;Neil-T-Heffernan
Joseph-E-Beck;Neil-T-Heffernan
Beijie-Xu;Mimi-M-Recker
Kalina-Yacef;Hema-Soundranayagam
John-C-Stamper;Kenneth-R-Koedinger
Keith-E-Maull;Tamara-Sumner
Keith-E-Maull;Manuel-Gerardo-Saldivar
Tamara-Sumner;Manuel-Gerardo-Saldivar
Alvaro-Ortigosa;Javier-Bravo
Amelia-Zafra;S-Ventura
Zoran-Jeremic;Marek-Hatala
Zoran-Jeremic;Aleksandar-Giljanovic
Zoran-Jeremic;Nikola-Milikic
Zoran-Jeremic;Melody-Siadaty
Zoran-Jeremic;Dragan-Gasevic
Zoran-Jeremic;Jelena-Jovanovic
Zoran-Jeremic;Liaqat-Ali
Marek-Hatala;Aleksandar-Giljanovic
Marek-Hatala;Nikola-Milikic
Marek-Hatala;Melody-Siadaty
Marek-Hatala;Dragan-Gasevic
Marek-Hatala;Jelena-Jovanovic
Marek-Hatala;Liaqat-Ali
Aleksandar-Giljanovic;Nikola-Milikic
Aleksandar-Giljanovic;Melody-Siadaty
Aleksandar-Giljanovic;Dragan-Gasevic
Aleksandar-Giljanovic;Jelena-Jovanovic
Aleksandar-Giljanovic;Liaqat-Ali
Nikola-Milikic;Melody-Siadaty
Nikola-Milikic;Dragan-Gasevic
Nikola-Milikic;Jelena-Jovanovic
Nikola-Milikic;Liaqat-Ali
Melody-Siadaty;Dragan-Gasevic
Melody-Siadaty;Jelena-Jovanovic
Melody-Siadaty;Liaqat-Ali
Dragan-Gasevic;Jelena-Jovanovic
Dragan-Gasevic;Liaqat-Ali
Jelena-Jovanovic;Liaqat-Ali
Vania-Dimitrova;Ahmad-Ammari
Vania-Dimitrova;Lydia-Lau
Ahmad-Ammari;Lydia-Lau
Yue-Gong;Dovan-Rai
Yue-Gong;Joseph-E-Beck
Yue-Gong;Neil-T-Heffernan
Dovan-Rai;Joseph-E-Beck
Dovan-Rai;Neil-T-Heffernan
Joseph-E-Beck;Neil-T-Heffernan
Johan-Jeuring;Diederik-M-Roijers
Johan-Jeuring;Ad-Feelders
Diederik-M-Roijers;Ad-Feelders
Schreurs-Bieke;De-Laat-Maarten
Carlos-Monzo;Jose-Antonio-Moran
Carlos-Monzo;David-Garcia-Solorzano
Carlos-Monzo;Eugenia-Santamaria
Carlos-Monzo;German-Cobo
Carlos-Monzo;Javier-Melenchon
Jose-Antonio-Moran;David-Garcia-Solorzano
Jose-Antonio-Moran;Eugenia-Santamaria
Jose-Antonio-Moran;German-Cobo
