Sergey Butakov,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/15
Samira Sadat Sajadi,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/32
Jonathan Wood,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/173
Carina S. Gonzalez,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/107
Michelle M. Lamar,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/41
Rebecca Barber,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/18
Evandro D.b. Costa,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/189
Zhiqiang Cai,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/32
Zhiqiang Cai,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/173
J. Good,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/58
Ad Feelders,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/4
Ronald Macintyre,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/27
Sabine Graf,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/63
Cindy Ives,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/63
Rajibussalim,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/127
Diego Garcia-saiz,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/93
Diego Garcia-saiz,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/101
Diego Garcia-saiz,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/48
J.m Luna,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/122
J.m Luna,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/4
J.m Luna,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/1
Tim McKay,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/22
Anthony Rojas,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/42
Koichiro Morihiro,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/203
Guenter Beham,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/16
Julie Johnson,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/117
Julie Johnson,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/148
J. Holden Hill,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/12
A. Kharrufa,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/64
Jose Raul Romero,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/122
Carl Gutwin,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/24
Pedro G. Espejo,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/231
John Brecht,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/40
P. Jarusek,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/71
Abelardo Pardo,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/49
Abelardo Pardo,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/21
Weisi Duan,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/67
Yan Ping Xin,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/186
Julia Baldwin,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/11
Collin Lynch,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/214
V.h. Menendez,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/92
Jennifer L. Sabourin,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/26
Simon Buckingham Shum,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/34
Simon Buckingham Shum,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/50
Simon Buckingham Shum,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/35
Simon Buckingham Shum,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/74
Simon Buckingham Shum,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/43
Michael V. Yudelson,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/13
Michael V. Yudelson,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/118
Michael V. Yudelson,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/70
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/70
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/56
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/177
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/219
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/153
P. Pavlik Jr,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/84
Matthew W. Johnson,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/175
Matthew W. Johnson,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/24
Matthew W. Johnson,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/75
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/47
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/192
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/62
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/19
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/2
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/234
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/97
Zachary A. Pardos,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/150
Ryo Nagata,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/203
C. I. Ezeife,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/10
Kelly Rivers,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/31
Anna Katrina Dominguez,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/126
A. Al-qaraghuli,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/64
Fintan Clear,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/32
Mae-lynn Germany,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/32
Gail W. Kusbit,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/39
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/211
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/35
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/149
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/130
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/126
Kalina Yacef,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/64
Matt Bachmann,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/138
Jessica Kalka,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/39
Saif Rayyan,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/30
Jin Soung Yoo,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/46
Sebastian Schwarzrock,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/36
Pamela Jordan,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/233
Pamela Jordan,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/61
Annalies Vuong,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/66
Dovan Rai,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/161
Dovan Rai,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/179
Dovan Rai,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/85
Dovan Rai,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/205
Kon Shing Kenneth Chung,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/1
Qing Yang Wang,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/2
Jan Geryk,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/5
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/144
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/12
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/85
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/161
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/188
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/205
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/202
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/136
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/138
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/234
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/213
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/225
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/80
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/179
Joseph E. Beck,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/206
Marek Hatala,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/3
Julia Minguillon,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/61
Jorge Chue,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/166
J. R. Quevedo,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/204
Jan M. Vleeshouwers,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/195
Elpida Makriyannis,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/55
Aleksandar Giljanovic,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/3
Jung In Lee,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/21
Lisa Rossi,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/39
Hui Soo Chae,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/119
M.e. Prieto-mendez,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/92
Jafar Habibi,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/129
Lanqin Zheng,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/68
Maomi Ueno,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/147
Eliana Scheihing,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/15
Xiaoxun Sun,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/18
Nobuko Fujita,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/60
Nobuko Fujita,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/57
K. Wauters,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/72
K. Wauters,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/94
Paul Gestwicki,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/12
Ronit Azran,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/165
Reihaneh Rabbany K.,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/91
M. Feng,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/143
M. Feng,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/62
Christopher A. Brooks,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/24
Christopher A. Brooks,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/52
Gord Mccalla,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/29
John S. Kinnebrew,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/20
John S. Kinnebrew,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/22
Gerd Kortemeyer,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/30
R. Legaspi,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/102
A.f. Nwaigwe,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/73
Paulo Blikstein,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/66
Anna N. Rafferty,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/41
E. Cougun,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/55
B. Mostafavi,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/109
Hannie Gijlers,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/108
Adam Nakama,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/139
Adam Nakama,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/168
Sunghwan Mac Kim,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/174
Ivan Bratko,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/172
Leyla Zhuhadar,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/5
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/235
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/52
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/76
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/98
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/42
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/53
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/209
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/167
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/140
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/67
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/82
Jack Mostow,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/188
Alejandro Villarreal,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/238
Toon Calders,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/229
Steven Lonn,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/11
Devan Rosen,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/53
Devan Rosen,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/44
J. Barracosa,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/95
Sujith M. Gowda,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/97
Sujith M. Gowda,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/100
Sujith M. Gowda,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/39
Sujith M. Gowda,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/128
Sujith M. Gowda,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/96
Manuel A. Perez-quinones,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/230
Uwe Kirschenmann,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/33
Antonija Mitrovic,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/118
David Garcia-Solorzano,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/6
David Garcia-Solorzano,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/17
P. De Bra,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/194
P. De Bra,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/51
P. De Bra,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/229
P. De Bra,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/121
Fenella Galpin,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/36
Sharon Hardof-jaffe,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/165
Sharon Hardof-jaffe,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/198
Gautam Biswas,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/20
Gautam Biswas,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/226
Gautam Biswas,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/22
Gautam Biswas,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/148
Ankit Ranka,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/119
Ofer Bergman,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/198
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/192
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/225
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/97
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/150
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/213
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/144
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/40
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/234
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/47
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/143
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/116
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/202
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/205
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/136
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/105
Neil T. Heffernan,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/62
Larry Howard,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/117
Larry Howard,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/148
Rong Yang,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/5
Hitoshi  Inoue,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/86
Michael D. Wallis,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/120
Ronghuai Huang,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/68
Irena Koprinska,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/63
Faisal Anwar,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/119
Shauna J. Sweet,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/160
Andre Kruger,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/156
Andre Kruger,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/113
Josep Grau-Valldosera,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/61
Martina A. Rau,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/19
Martina A. Rau,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/33
Richard Cox,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/89
Richard Cox,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/3
Richard Cox,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/196
Hanan Ayad,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/39
Antonio R. Anaya,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/69
Antonio R. Anaya,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/185
Susan Bull,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/60
Osmar Zaiane,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/91
Osmar Zaiane,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/50
Wenting Xiong,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/141
Christina Trotochaud,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/209
De Laat Maarten,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/7
Tanja Mitrovic,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/227
Walter Christian Paredes,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/1
Dan Suthers,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/44
Dan Suthers,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/53
Dan Suthers,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/30
Leah P. Macfadyen,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/69
Leah P. Macfadyen,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/176
Alida Skogsholm,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/228
Hana Bydzovska,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/5
M. Suarez,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/102
D. Kabakchieva,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/106
Renza Campagni,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/27
Takahiro Sumiya,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/86
Tomas Obsivac,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/5
Wolfgang Greller,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/10
Wolfgang Greller,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/67
Ivan Shamshurin,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/104
J. Zimmermann,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/112
Safia Abbas,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/215
Safia Abbas,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/207
Alejandra Jayme,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/7
A.l. Dyckhoff,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/57
Yutao Wang,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/12
Yutao Wang,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/40
Yutao Wang,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/105
Yutao Wang,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/144
C. Conati,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/79
Nikola Milikic,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/3
Shawn Betts,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/135
Joseph Valeri,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/209
Robert De Hoog,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/108
Cecily Heiner,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/178
Cecily Heiner,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/217
Xiaonan Zhang,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/235
Xiaonan Zhang,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/209
Denis Smolin,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/15
Elena Kolotova,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/87
Moon-heum Cho,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/46
Stuart Johnson,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/50
Albrecht Fortenbacher,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/36
Hisham Petry,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/220
John Champaign,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/124
John Champaign,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/145
George Siemens,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/9
Gabor N. Sarkozy,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/47
Rafal Kocielnik,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/14
Erik Duval,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/46
Erik Duval,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/28
Erik Duval,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/72
Hama Abu-kishk,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/198
John McAuley,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/23
Hema Soundranayagam,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/130
Fazel Keshtkar,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/23
Margarita Elkina,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/36
Worsley,http://data.linkededucation.org/resource/lak/conference/edm2011/paper/77
Yu-Chang Hsu,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/70
Michelle Bachler,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/50
Carolina Aros,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/15
Erin Shaw,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/28
Daniel Seaton,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/30
Christine Garrard,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/134
Turadg Aleahmad,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/158
Melody Siadaty,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/3
Manolis Mavrikis,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/232
Ulrik Schroeder,http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/73
M.i. Lopez,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/1
Jose Luis Santos,http://data.linkededucation.org/resource/lak/conference/lak2012/paper/28
Robin Cohen,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/124
Robin Cohen,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/145
Peter Sorenson,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/176
Louis M. Gomez,http://data.linkededucation.org/resource/lak/conference/edm2008/paper/220
Innar Liiv,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/137
Wayne H. Ward,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/171
Irwin DeVries,http://data.linkededucation.org/resource/lak/conference/lak2011/paper/54
Joseph L. Zachary,http://data.linkededucation.org/resource/lak/conference/edm2009/paper/178
Nadia Hegazy,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/115
Arthur C. Graesser,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/173
Arthur C. Graesser,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/32
Arthur C. Graesser,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/23
Arthur C. Graesser,http://data.linkededucation.org/resource/lak/conference/edm2012/paper/17
Arthur C. Graesser,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/123
Kristy Elizabeth Boyer,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/120
Aleksandra Tesanovic,http://data.linkededucation.org/resource/lak/conference/edm2010/paper/121
